Korean,Yukaghir,0.346
Japanese,Yukaghir,0.346
Turkish,Japanese,0.348
Korean,Kirghiz,0.348
Korean,Kazakh,0.348
Finnish,Korean,0.348
Kazakh,Korean,0.348
Korean,Yakut,0.348
Korean,Finnish,0.348
Turkish,Korean,0.348
Korean,Turkish,0.348
Kazakh,Japanese,0.348
Japanese,Turkish,0.348
Yakut,Japanese,0.348
Kirghiz,Korean,0.348
Kirghiz,Japanese,0.348
Japanese,Kazakh,0.348
Japanese,Kirghiz,0.348
Japanese,Yakut,0.348
Yakut,Korean,0.348
Hungarian,French,0.349
French,Hungarian,0.349
Hungarian,Spanish,0.349
Spanish,Hungarian,0.349
Hungarian,Calabrese_Northern,0.349
Calabrese_Northern,Hungarian,0.349
Yukaghir,Mandarin,0.35
Mandarin,Basque_Western,0.35
Malagasy,Italian,0.35
Greek_Calabria,Mandarin,0.35
Greek_Calabria,Cantonese,0.35
Cantonese,Greek_Calabria,0.35
Malagasy,Calabrese_Northern,0.35
Basque_Central,Mandarin,0.35
Mandarin,Buryat,0.35
Yukaghir,Cantonese,0.35
Mandarin,Basque_Central,0.35
Basque_Western,Mandarin,0.35
Basque_Western,Cantonese,0.35
Cantonese,Yukaghir,0.35
Buryat,Mandarin,0.35
Buryat,Cantonese,0.35
Calabrese_Northern,Malagasy,0.35
Siciliano,Malagasy,0.35
Cantonese,Buryat,0.35
Cantonese,Basque_Central,0.35
Cantonese,Basque_Western,0.35
Mandarin,Greek_Calabria,0.35
Italian,Malagasy,0.35
Basque_Central,Cantonese,0.35
Malagasy,Siciliano,0.35
Mandarin,Yukaghir,0.35
Greek_Calabria,Yukaghir,0.351
Yukaghir,Greek_Calabria,0.351
Icelandic,Evenki,0.353
Even_2,Hebrew,0.353
Faroese,Khanty,0.353
Even_1,Hebrew,0.353
Danish,Even_1,0.353
Danish,Even_2,0.353
Dutch,Yakut,0.353
Icelandic,Even_2,0.353
Dutch,Evenki,0.353
Norwegian,Khanty,0.353
Norwegian,Even_1,0.353
Norwegian,Even_2,0.353
Norwegian,Evenki,0.353
Dutch,Even_1,0.353
Norwegian,Yakut,0.353
Dutch,Khanty,0.353
Dutch,Even_2,0.353
Icelandic,Even_1,0.353
Icelandic,Khanty,0.353
Faroese,Yakut,0.353
Arabic,Yakut,0.353
Even_2,Faroese,0.353
German,Yakut,0.353
German,Evenki,0.353
German,Even_2,0.353
Faroese,Evenki,0.353
Hebrew,Even_1,0.353
Hebrew,Even_2,0.353
Hebrew,Evenki,0.353
German,Even_1,0.353
Even_2,Icelandic,0.353
Even_2,Danish,0.353
Even_2,German,0.353
German,Khanty,0.353
Faroese,Even_2,0.353
Even_2,Dutch,0.353
Danish,Khanty,0.353
Evenki,Bulgarian,0.353
Danish,Yakut,0.353
Khanty,Greek_Calabria,0.353
Yakut,Danish,0.353
Yakut,Dutch,0.353
Even_1,Faroese,0.353
Even_1,Icelandic,0.353
Even_1,Danish,0.353
Greek_Calabria,Khanty,0.353
Even_1,German,0.353
Icelandic,Yakut,0.353
Even_1,Dutch,0.353
Evenki,Hebrew,0.353
Faroese,Even_1,0.353
Danish,Evenki,0.353
Evenki,Dutch,0.353
Evenki,German,0.353
Evenki,Danish,0.353
Evenki,Icelandic,0.353
Evenki,Faroese,0.353
Evenki,Norwegian,0.353
Yakut,German,0.353
Khanty,Dutch,0.353
Even_2,Norwegian,0.353
Even_2,Bulgarian,0.353
Khanty,German,0.353
Khanty,Danish,0.353
Khanty,Icelandic,0.353
Khanty,Faroese,0.353
Khanty,Norwegian,0.353
Yakut,Arabic,0.353
Even_1,Bulgarian,0.353
Bulgarian,Even_1,0.353
Yakut,Icelandic,0.353
Bulgarian,Even_2,0.353
Yakut,Bulgarian,0.353
Bulgarian,Evenki,0.353
Bulgarian,Yakut,0.353
Yakut,Norwegian,0.353
Yakut,Faroese,0.353
Even_1,Norwegian,0.353
Basque_Western,Greek_Calabria,0.356
Siciliano,Wolof,0.356
Greek_Calabria,Basque_Western,0.356
Wolof,Siciliano,0.356
Danish,Hungarian,0.357
Icelandic,Hungarian,0.357
Faroese,Hungarian,0.357
Hungarian,Icelandic,0.357
Hungarian,Faroese,0.357
Hungarian,Norwegian,0.357
Norwegian,Hungarian,0.357
Hungarian,Danish,0.357
Malagasy,Dutch,0.359
Malagasy,German,0.359
Malagasy,Bulgarian,0.359
Bulgarian,Malagasy,0.359
Dutch,Malagasy,0.359
German,Malagasy,0.359
Romanian,Evenki,0.361
Romanian,Even_2,0.361
Romanian,Even_1,0.361
Even_1,Romanian,0.361
Yakut,Romanian,0.361
Udmurt,French,0.361
French,Udmurt,0.361
Even_2,Romanian,0.361
Romanian,Yakut,0.361
Evenki,Romanian,0.361
Tamil,Hungarian,0.364
Wolof,Greek_Cypriot,0.364
Wolof,Greek,0.364
Telugu,Malagasy,0.364
Marathi,Hungarian,0.364
Japanese,Hebrew,0.364
Malagasy,Tamil,0.364
Malagasy,Telugu,0.364
Japanese,Mari,0.364
Malagasy,Korean,0.364
Telugu,Hungarian,0.364
Japanese,Udmurt,0.364
Hungarian,Marathi,0.364
Hungarian,Telugu,0.364
Hungarian,Tamil,0.364
Tamil,Malagasy,0.364
Greek,Wolof,0.364
Korean,Malagasy,0.364
Hebrew,Japanese,0.364
Greek_Cypriot,Wolof,0.364
Mari,Japanese,0.364
Udmurt,Japanese,0.364
Faroese,Malagasy,0.368
Yukaghir,Greek,0.368
Greek,Yukaghir,0.368
Norwegian,Malagasy,0.368
Bulgarian,Mandarin,0.368
Greek_Cypriot,Yukaghir,0.368
Bulgarian,Cantonese,0.368
Cantonese,Bulgarian,0.368
Yukaghir,Greek_Cypriot,0.368
Malagasy,Norwegian,0.368
Icelandic,Malagasy,0.368
Malagasy,Danish,0.368
Malagasy,Icelandic,0.368
Mandarin,Bulgarian,0.368
Malagasy,Faroese,0.368
Danish,Malagasy,0.368
Mari,Romanian,0.371
Romanian,Mari,0.371
Portuguese,Malagasy,0.375
Even_2,Basque_Western,0.375
Malagasy,Basque_Western,0.375
Basque_Western,Evenki,0.375
Basque_Western,Even_2,0.375
Even_1,Basque_Western,0.375
Basque_Western,Malagasy,0.375
Basque_Western,Even_1,0.375
Evenki,Basque_Western,0.375
Malagasy,Spanish,0.375
Dutch,Wolof,0.375
Spanish,Malagasy,0.375
Wolof,Dutch,0.375
German,Wolof,0.375
Wolof,German,0.375
Malagasy,Portuguese,0.375
Wolof,Italian,0.378
Italian,Wolof,0.378
Calabrese_Northern,Wolof,0.378
Wolof,Calabrese_Northern,0.378
Japanese,Khanty,0.381
Calabrese_Northern,Mandarin,0.381
Calabrese_Northern,Cantonese,0.381
Mandarin,Calabrese_Northern,0.381
Khanty,Japanese,0.381
French,Wolof,0.381
Cantonese,Calabrese_Northern,0.381
Wolof,French,0.381
Pashto,Hungarian,0.382
Italian,Khanty,0.382
Calabrese_Northern,Khanty,0.382
Even_2,Arabic,0.382
Evenki,Welsh,0.382
Evenki,Arabic,0.382
Hindi,Wolof,0.382
Portuguese,Khanty,0.382
Spanish,Khanty,0.382
Evenki,Irish,0.382
Even_2,Welsh,0.382
Even_2,Irish,0.382
Wolof,Hindi,0.382
Welsh,Even_2,0.382
Arabic,Even_1,0.382
Arabic,Even_2,0.382
Arabic,Evenki,0.382
Hungarian,Pashto,0.382
Khanty,Siciliano,0.382
Khanty,Calabrese_Northern,0.382
Welsh,Evenki,0.382
Khanty,Spanish,0.382
Khanty,Portuguese,0.382
Siciliano,Khanty,0.382
Khanty,Italian,0.382
Even_1,Irish,0.382
Irish,Even_1,0.382
Even_1,Welsh,0.382
Irish,Even_2,0.382
Welsh,Even_1,0.382
Irish,Evenki,0.382
Even_1,Arabic,0.382
Wolof,English,0.385
Korean,Buryat,0.385
Buryat,Korean,0.385
Buryat,Japanese,0.385
Japanese,Buryat,0.385
English,Wolof,0.385
Portuguese,Wolof,0.386
Wolof,Portuguese,0.386
German,Cantonese,0.389
German,Mandarin,0.389
French,Mari,0.389
Welsh,Mandarin,0.389
Welsh,Cantonese,0.389
Icelandic,Mandarin,0.389
Icelandic,Cantonese,0.389
Irish,Cantonese,0.389
Irish,Mandarin,0.389
Mandarin,Evenki,0.389
Cantonese,Even_1,0.389
Mandarin,Irish,0.389
Mandarin,Welsh,0.389
Mandarin,Even_1,0.389
Mandarin,Even_2,0.389
Mandarin,Uzbek,0.389
Cantonese,German,0.389
Cantonese,Icelandic,0.389
Cantonese,Irish,0.389
Cantonese,Welsh,0.389
Mandarin,Icelandic,0.389
Cantonese,Even_2,0.389
Mandarin,German,0.389
Cantonese,Uzbek,0.389
Mari,French,0.389
Even_1,Mandarin,0.389
Even_1,Cantonese,0.389
Even_2,Mandarin,0.389
Even_2,Cantonese,0.389
Evenki,Mandarin,0.389
Evenki,Cantonese,0.389
Uzbek,Mandarin,0.389
Uzbek,Cantonese,0.389
Cantonese,Evenki,0.389
Irish,Wolof,0.39
Welsh,Wolof,0.39
Wolof,Irish,0.39
Wolof,Welsh,0.39
Wolof,Arabic,0.395
Wolof,Romanian,0.395
Arabic,Wolof,0.395
Romanian,Wolof,0.395
Wolof,Buryat,0.4
Buryat,Wolof,0.4
Hungarian,Romanian,0.405
Basque_Central,Hungarian,0.405
Romanian,Hungarian,0.405
Hungarian,Basque_Central,0.405
Korean,Udmurt,0.409
Korean,Mari,0.409
Spanish,Wolof,0.409
Mari,Korean,0.409
Udmurt,Korean,0.409
Wolof,Spanish,0.409
Norwegian,Wolof,0.41
Afrikaans,Wolof,0.41
Faroese,Wolof,0.41
Malagasy,Romanian,0.41
Wolof,Danish,0.41
Danish,Wolof,0.41
Romanian,Malagasy,0.41
Wolof,Norwegian,0.41
Wolof,Faroese,0.41
Wolof,Afrikaans,0.41
Mari,Mandarin,0.412
Romanian,Khanty,0.412
Mari,Cantonese,0.412
Cantonese,Udmurt,0.412
Cantonese,Mari,0.412
Khanty,Romanian,0.412
Udmurt,Mandarin,0.412
Cantonese,Hebrew,0.412
Mandarin,Lak,0.412
Cantonese,Arabic,0.412
Udmurt,Cantonese,0.412
Mandarin,Udmurt,0.412
Mandarin,Archi,0.412
Lak,Cantonese,0.412
Mandarin,Mari,0.412
Arabic,Mandarin,0.412
Wolof,Marathi,0.412
Arabic,Cantonese,0.412
Archi,Cantonese,0.412
Archi,Mandarin,0.412
Mandarin,Hebrew,0.412
Mandarin,Arabic,0.412
Cantonese,Archi,0.412
Cantonese,Lak,0.412
Lak,Mandarin,0.412
Hebrew,Cantonese,0.412
Hebrew,Mandarin,0.412
Marathi,Wolof,0.412
Hebrew,Wolof,0.419
Wolof,Hebrew,0.419
Yukaghir,Wolof,0.419
Wolof,Yukaghir,0.419
Cantonese,Russian,0.421
Hungarian,Basque_Western,0.421
Cantonese,Polish,0.421
Cantonese,Slovenian,0.421
Mandarin,Serbo-Croatian,0.421
Mandarin,Russian,0.421
Cantonese,Serbo-Croatian,0.421
Basque_Western,Hungarian,0.421
Russian,Cantonese,0.421
Mandarin,Polish,0.421
Polish,Cantonese,0.421
Polish,Mandarin,0.421
Russian,Mandarin,0.421
Slovenian,Cantonese,0.421
Slovenian,Mandarin,0.421
Serbo-Croatian,Cantonese,0.421
Serbo-Croatian,Mandarin,0.421
Mandarin,Slovenian,0.421
Wolof,Icelandic,0.425
Icelandic,Wolof,0.425
Archi,Korean,0.429
French,Khanty,0.429
Wolof,Malagasy,0.429
Archi,Japanese,0.429
Pashto,Wolof,0.429
Wolof,Pashto,0.429
Japanese,Lak,0.429
Japanese,Archi,0.429
Korean,Khanty,0.429
Malagasy,Wolof,0.429
Lak,Japanese,0.429
Korean,Lak,0.429
Khanty,Korean,0.429
Khanty,French,0.429
Lak,Korean,0.429
Korean,Archi,0.429
Kirghiz,Wolof,0.433
Wolof,Kirghiz,0.433
Wolof,Turkish,0.433
Turkish,Wolof,0.433
Kazakh,Wolof,0.433
Wolof,Kazakh,0.433
Even_1,Japanese,0.435
Even_2,Japanese,0.435
Even_2,Korean,0.435
Evenki,Japanese,0.435
Evenki,Korean,0.435
Even_1,Korean,0.435
Japanese,Evenki,0.435
Korean,Evenki,0.435
Korean,Even_2,0.435
Korean,Even_1,0.435
Japanese,Even_2,0.435
Japanese,Even_1,0.435
Wolof,Slovenian,0.438
Wolof,Russian,0.438
Wolof,Serbo-Croatian,0.438
Wolof,Polish,0.438
Mandarin,Hungarian,0.438
Russian,Wolof,0.438
Polish,Wolof,0.438
Serbo-Croatian,Wolof,0.438
Cantonese,Hungarian,0.438
Slovenian,Wolof,0.438
Hungarian,Mandarin,0.438
Hungarian,Cantonese,0.438
Udmurt,Wolof,0.448
Mari,Wolof,0.448
Wolof,Udmurt,0.448
Wolof,Mari,0.448
Korean,Hungarian,0.45
Wolof,Bulgarian,0.45
Hungarian,Korean,0.45
Bulgarian,Wolof,0.45
Estonian,Wolof,0.452
Wolof,Estonian,0.452
Basque_Central,Wolof,0.459
Wolof,Hungarian,0.459
Wolof,Basque_Central,0.459
Hungarian,Wolof,0.459
Wolof,Finnish,0.467
Uzbek,Wolof,0.467
Lak,Wolof,0.467
Yakut,Wolof,0.467
Evenki,Wolof,0.467
Wolof,Archi,0.467
Wolof,Lak,0.467
Even_2,Wolof,0.467
Wolof,Uzbek,0.467
Wolof,Yakut,0.467
Wolof,Evenki,0.467
Even_1,Wolof,0.467
Wolof,Even_2,0.467
Finnish,Wolof,0.467
Archi,Wolof,0.467
Wolof,Even_1,0.467
Finnish,Cantonese,0.471
Finnish,Mandarin,0.471
Khanty,Mandarin,0.471
Cantonese,Malagasy,0.471
Mandarin,Malagasy,0.471
Cantonese,Khanty,0.471
Cantonese,Finnish,0.471
Malagasy,Cantonese,0.471
Malagasy,Mandarin,0.471
Mandarin,Finnish,0.471
Khanty,Cantonese,0.471
Mandarin,Khanty,0.471
Wolof,Korean,0.476
Korean,Wolof,0.476
Basque_Western,Wolof,0.486
Wolof,Basque_Western,0.486
Japanese,Hungarian,0.5
Hungarian,Japanese,0.5
Wolof,Tamil,0.516
Telugu,Wolof,0.516
Wolof,Telugu,0.516
Tamil,Wolof,0.516
Khanty,Wolof,0.517
Wolof,Khanty,0.517
Wolof,Japanese,0.524
Japanese,Wolof,0.524
